defect_id,asset_id,section_id,defect_type,severity,detected_date,overdue_days,status,location
DEF-TSK-00936,AST-TRA-0486,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-10-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00937,AST-ENG-0433,SEC-RKMP-BPL,RailGrindingDefect,5,2026-09-27,2,OPEN,KM-RKMP-BPL
DEF-TSK-00938,AST-S_A-0145,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-10-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00939,AST-TRA-0054,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-09-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00940,AST-ENG-0429,SEC-RKMP-BPL,RailGrindingDefect,4,2026-11-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00941,AST-S_A-0231,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-09-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00942,AST-TRA-0379,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-10-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00943,AST-ENG-0062,SEC-RKMP-BPL,JointWeldingDefect,4,2026-09-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00944,AST-S_A-0382,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-09-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00945,AST-TRA-0426,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-11-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00946,AST-ENG-0118,SEC-RKMP-BPL,JointWeldingDefect,3,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00947,AST-S_A-0241,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00948,AST-TRA-0071,SEC-RKMP-BPL,DropperReplacementDefect,5,2026-10-05,2,OPEN,KM-RKMP-BPL
DEF-TSK-00949,AST-ENG-0495,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-10-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00950,AST-S_A-0127,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-11-06,2,OPEN,KM-RKMP-BPL
DEF-TSK-00951,AST-TRA-0342,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-09-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00952,AST-ENG-0385,SEC-RKMP-BPL,JointWeldingDefect,3,2026-11-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00953,AST-S_A-0122,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-09-27,2,OPEN,KM-RKMP-BPL
DEF-TSK-00954,AST-TRA-0331,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-11-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00955,AST-ENG-0152,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-11-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00956,AST-S_A-0096,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-11-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00957,AST-TRA-0339,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-11-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00958,AST-ENG-0385,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-10-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00959,AST-S_A-0118,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00960,AST-TRA-0490,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-10-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00961,AST-ENG-0312,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00962,AST-S_A-0161,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-11-18,2,OPEN,KM-RKMP-BPL
DEF-TSK-00963,AST-TRA-0487,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00964,AST-ENG-0162,SEC-RKMP-BPL,JointWeldingDefect,3,2026-09-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00965,AST-S_A-0257,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-09-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00966,AST-TRA-0055,SEC-RKMP-BPL,DropperReplacementDefect,3,2026-10-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00967,AST-ENG-0133,SEC-RKMP-BPL,TrackTampingDefect,3,2026-09-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00968,AST-S_A-0325,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-09-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00969,AST-TRA-0111,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-09-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00970,AST-ENG-0137,SEC-RKMP-BPL,RailGrindingDefect,4,2026-11-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00971,AST-S_A-0232,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-11-17,2,OPEN,KM-RKMP-BPL
DEF-TSK-00972,AST-TRA-0063,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-10-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00973,AST-ENG-0288,SEC-RKMP-BPL,JointWeldingDefect,3,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00974,AST-S_A-0042,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-10-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00975,AST-TRA-0438,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-09-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00976,AST-ENG-0141,SEC-RKMP-BPL,JointWeldingDefect,5,2026-10-31,2,OPEN,KM-RKMP-BPL
DEF-TSK-00977,AST-S_A-0067,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00978,AST-TRA-0381,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-11-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00979,AST-ENG-0227,SEC-RKMP-BPL,RailGrindingDefect,4,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00980,AST-S_A-0364,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00981,AST-TRA-0240,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-10-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00982,AST-ENG-0172,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-10-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00983,AST-S_A-0214,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-09-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00984,AST-TRA-0306,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-11-22,2,OPEN,KM-RKMP-BPL
DEF-TSK-00985,AST-ENG-0173,SEC-RKMP-BPL,JointWeldingDefect,5,2026-10-25,2,OPEN,KM-RKMP-BPL
DEF-TSK-00986,AST-S_A-0224,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-10-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00987,AST-TRA-0169,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-11-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00988,AST-ENG-0159,SEC-RKMP-BPL,TrackTampingDefect,4,2026-11-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00989,AST-S_A-0373,SEC-RKMP-BPL,PointMachineOverhaulDefect,5,2026-11-02,2,OPEN,KM-RKMP-BPL
DEF-TSK-00990,AST-TRA-0320,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-09-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00991,AST-ENG-0036,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-09-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00992,AST-S_A-0056,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-09-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00993,AST-TRA-0463,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00994,AST-ENG-0467,SEC-RKMP-BPL,JointWeldingDefect,4,2026-10-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00995,AST-S_A-0220,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-09-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00996,AST-TRA-0355,SEC-RKMP-BPL,DropperReplacementDefect,5,2026-10-30,2,OPEN,KM-RKMP-BPL
DEF-TSK-00997,AST-ENG-0224,SEC-RKMP-BPL,TrackTampingDefect,3,2026-09-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00998,AST-S_A-0138,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-10-31,0,OPEN,KM-RKMP-BPL
DEF-TSK-00999,AST-TRA-0293,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-11-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-01000,AST-ENG-0069,SEC-RKMP-BPL,RailGrindingDefect,5,2026-11-02,2,OPEN,KM-RKMP-BPL
