asset_id,asset_type,department,section_id,location,criticality,condition_score,traffic_load,age_years,installation_date,last_maintenance_date
AST-TRA-0304,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0211,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0136,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0216,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0477,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0496,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0357,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0088,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0459,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0494,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0142,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0185,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0477,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0089,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0106,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0331,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0120,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0161,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0121,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0174,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0058,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0201,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0277,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0384,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0091,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0240,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0231,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0078,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0253,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0318,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0434,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0086,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0015,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0042,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0286,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0333,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0467,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0499,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0265,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0123,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0355,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0394,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0489,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0350,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0029,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0372,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0157,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-S_A-0490,SignalPost,S_AND_T,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0471,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0418,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-TRA-0404,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0450,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-RKMP-BPL,4,75.0,35.0,10,2016-01-01,2026-01-01
AST-ENG-0002,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.7,4,88.6,41.95,9,2020-01-01,2026-01-01
AST-ENG-0011,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-0.7,4,84.3,43.72,19,2020-01-01,2026-01-01
AST-ENG-0020,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-0.9,5,66.7,46.54,10,2020-01-01,2026-01-01
AST-ENG-0029,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.0,4,70.0,32.54,16,2020-01-01,2026-01-01
AST-ENG-0047,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-3.4,5,87.2,40.63,3,2020-01-01,2026-01-01
AST-ENG-0074,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.6,5,93.7,45.86,8,2020-01-01,2026-01-01
AST-ENG-0083,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.8,5,71.0,28.88,5,2020-01-01,2026-01-01
AST-ENG-0092,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-1.0,5,83.5,47.35,14,2020-01-01,2026-01-01
AST-ENG-0101,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-2.1,5,71.1,31.79,8,2020-01-01,2026-01-01
AST-ENG-0110,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-0.9,5,60.2,41.4,10,2020-01-01,2026-01-01
AST-ENG-0119,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-2.7,3,81.5,34.25,16,2020-01-01,2026-01-01
AST-ENG-0146,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-5.1,4,67.4,33.77,16,2020-01-01,2026-01-01
AST-ENG-0182,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.2,4,59.0,28.15,4,2020-01-01,2026-01-01
AST-ENG-0191,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.8,5,81.7,43.61,13,2020-01-01,2026-01-01
AST-ENG-0200,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-2.9,4,56.3,30.29,12,2020-01-01,2026-01-01
AST-ENG-0209,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.1,4,75.4,43.3,10,2020-01-01,2026-01-01
AST-ENG-0218,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-3.9,4,75.2,34.08,11,2020-01-01,2026-01-01
AST-ENG-0245,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-0.3,4,59.7,36.17,9,2020-01-01,2026-01-01
AST-ENG-0254,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-5.2,3,52.6,33.63,6,2020-01-01,2026-01-01
AST-ENG-0272,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-1.9,4,75.1,43.68,13,2020-01-01,2026-01-01
AST-ENG-0281,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.1,4,86.6,31.34,9,2020-01-01,2026-01-01
AST-ENG-0299,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-0.2,3,82.5,37.24,3,2020-01-01,2026-01-01
AST-ENG-0308,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-1.1,5,56.9,41.93,11,2020-01-01,2026-01-01
AST-ENG-0317,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-2.8,3,63.6,40.61,8,2020-01-01,2026-01-01
AST-ENG-0335,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-2.3,5,55.3,47.24,3,2020-01-01,2026-01-01
AST-ENG-0344,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-5.6,4,62.0,47.38,14,2020-01-01,2026-01-01
AST-ENG-0353,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.8,3,70.2,33.44,14,2020-01-01,2026-01-01
AST-ENG-0371,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-0.7,4,70.5,32.05,18,2020-01-01,2026-01-01
AST-ENG-0380,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-1.9,5,58.0,45.13,12,2020-01-01,2026-01-01
AST-ENG-0416,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-4.7,4,69.4,40.55,14,2020-01-01,2026-01-01
AST-ENG-0443,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-3.6,3,53.8,36.32,13,2020-01-01,2026-01-01
AST-ENG-0452,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-0.3,3,64.8,30.89,10,2020-01-01,2026-01-01
AST-ENG-0470,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-0.7,3,57.7,46.5,12,2020-01-01,2026-01-01
AST-ENG-0479,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-3.6,4,76.6,28.46,8,2020-01-01,2026-01-01
AST-ENG-0488,TrackSegment,ENGINEERING,SEC-RKMP-BPL,KM-5.9,4,85.2,29.65,10,2020-01-01,2026-01-01
AST-S_A-0013,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.0,5,92.2,39.43,10,2020-01-01,2026-01-01
AST-S_A-0022,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.9,5,64.9,38.41,6,2020-01-01,2026-01-01
AST-S_A-0027,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.7,3,87.2,45.92,2,2020-01-01,2026-01-01
AST-S_A-0031,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.9,3,54.9,41.44,11,2020-01-01,2026-01-01
AST-S_A-0036,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-1.8,3,82.7,43.37,13,2020-01-01,2026-01-01
AST-S_A-0040,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.7,4,60.4,28.75,18,2020-01-01,2026-01-01
AST-S_A-0045,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.4,4,87.3,44.17,8,2020-01-01,2026-01-01
AST-S_A-0054,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.0,3,63.1,38.3,19,2020-01-01,2026-01-01
AST-S_A-0058,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-1.6,5,57.4,28.9,18,2020-01-01,2026-01-01
AST-S_A-0075,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.7,5,90.1,42.97,19,2020-01-01,2026-01-01
AST-S_A-0081,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.4,3,73.3,34.32,18,2020-01-01,2026-01-01
AST-S_A-0085,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-4.7,4,66.8,29.89,13,2020-01-01,2026-01-01
AST-S_A-0094,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-4.6,4,92.2,32.82,6,2020-01-01,2026-01-01
AST-S_A-0102,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.8,3,56.9,31.59,16,2020-01-01,2026-01-01
AST-S_A-0111,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.7,5,58.8,34.21,17,2020-01-01,2026-01-01
AST-S_A-0117,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-4.8,3,72.5,30.88,19,2020-01-01,2026-01-01
AST-S_A-0129,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.2,3,55.9,41.55,6,2020-01-01,2026-01-01
AST-S_A-0139,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.8,3,81.2,39.62,11,2020-01-01,2026-01-01
AST-S_A-0148,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-1.3,5,82.2,42.78,16,2020-01-01,2026-01-01
AST-S_A-0153,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.9,4,91.7,35.95,4,2020-01-01,2026-01-01
AST-S_A-0157,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-1.9,3,79.8,47.11,10,2020-01-01,2026-01-01
AST-S_A-0165,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-1.8,5,51.1,39.1,18,2020-01-01,2026-01-01
AST-S_A-0171,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.9,5,56.3,36.38,3,2020-01-01,2026-01-01
AST-S_A-0184,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.9,3,92.0,44.09,12,2020-01-01,2026-01-01
AST-S_A-0193,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.9,4,50.8,30.18,16,2020-01-01,2026-01-01
AST-S_A-0210,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.1,3,60.5,38.62,16,2020-01-01,2026-01-01
AST-S_A-0219,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.7,5,77.1,36.25,17,2020-01-01,2026-01-01
AST-S_A-0229,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.3,5,79.3,45.35,9,2020-01-01,2026-01-01
AST-S_A-0243,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.8,4,60.6,42.92,6,2020-01-01,2026-01-01
AST-S_A-0247,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.0,5,53.0,39.89,3,2020-01-01,2026-01-01
AST-S_A-0256,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-1.0,3,64.0,30.88,16,2020-01-01,2026-01-01
AST-S_A-0261,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.6,4,62.8,31.07,4,2020-01-01,2026-01-01
AST-S_A-0264,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.8,4,52.5,31.49,2,2020-01-01,2026-01-01
AST-S_A-0270,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.4,4,80.6,35.87,12,2020-01-01,2026-01-01
AST-S_A-0274,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.0,5,89.4,45.02,11,2020-01-01,2026-01-01
AST-S_A-0279,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.4,4,60.7,32.99,5,2020-01-01,2026-01-01
AST-S_A-0283,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.5,5,52.2,35.47,9,2020-01-01,2026-01-01
AST-S_A-0288,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.2,5,87.5,29.04,3,2020-01-01,2026-01-01
AST-S_A-0292,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.6,5,88.0,46.05,3,2020-01-01,2026-01-01
AST-S_A-0297,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-6.0,3,85.1,40.85,16,2020-01-01,2026-01-01
AST-S_A-0315,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-4.8,5,74.1,38.28,4,2020-01-01,2026-01-01
AST-S_A-0327,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.2,5,67.3,40.79,10,2020-01-01,2026-01-01
AST-S_A-0328,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-1.7,3,71.5,36.34,4,2020-01-01,2026-01-01
AST-S_A-0337,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-1.5,4,66.5,34.55,8,2020-01-01,2026-01-01
AST-S_A-0345,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.4,3,63.4,46.98,14,2020-01-01,2026-01-01
AST-S_A-0351,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.6,5,64.8,38.71,10,2020-01-01,2026-01-01
AST-S_A-0354,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.2,4,86.2,38.65,13,2020-01-01,2026-01-01
AST-S_A-0360,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.9,3,83.1,32.05,7,2020-01-01,2026-01-01
AST-S_A-0363,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-4.3,4,55.9,40.29,17,2020-01-01,2026-01-01
AST-S_A-0369,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.7,4,53.8,46.72,15,2020-01-01,2026-01-01
AST-S_A-0378,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.9,5,86.0,39.87,19,2020-01-01,2026-01-01
AST-S_A-0381,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-4.8,5,92.6,33.07,16,2020-01-01,2026-01-01
AST-S_A-0390,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.6,3,77.7,31.43,3,2020-01-01,2026-01-01
AST-S_A-0396,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.5,3,71.0,38.45,12,2020-01-01,2026-01-01
AST-S_A-0399,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-4.7,5,72.1,39.99,16,2020-01-01,2026-01-01
AST-S_A-0400,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.7,5,55.3,29.75,4,2020-01-01,2026-01-01
AST-S_A-0405,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-4.0,5,84.8,41.42,9,2020-01-01,2026-01-01
AST-S_A-0432,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.1,5,84.3,33.41,18,2020-01-01,2026-01-01
AST-S_A-0435,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.3,4,57.1,30.96,7,2020-01-01,2026-01-01
AST-S_A-0436,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.7,4,67.2,42.59,9,2020-01-01,2026-01-01
AST-S_A-0441,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.4,5,85.1,37.59,18,2020-01-01,2026-01-01
AST-S_A-0450,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-2.4,4,82.3,47.02,19,2020-01-01,2026-01-01
AST-S_A-0463,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.8,3,78.7,30.44,17,2020-01-01,2026-01-01
AST-S_A-0468,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-3.6,3,50.6,37.09,14,2020-01-01,2026-01-01
AST-S_A-0472,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-5.1,4,70.6,36.85,7,2020-01-01,2026-01-01
AST-S_A-0481,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-1.9,4,85.2,30.21,18,2020-01-01,2026-01-01
AST-S_A-0495,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-6.1,3,62.8,44.74,17,2020-01-01,2026-01-01
AST-S_A-0498,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.7,4,80.0,41.0,19,2020-01-01,2026-01-01
AST-S_A-0499,PointMachine,S_AND_T,SEC-RKMP-BPL,KM-0.6,5,51.3,32.82,18,2020-01-01,2026-01-01
AST-TRA-0005,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-1.0,5,58.9,46.21,15,2020-01-01,2026-01-01
AST-TRA-0023,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-4.0,5,50.2,29.03,2,2020-01-01,2026-01-01
AST-TRA-0032,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-3.7,5,60.7,44.99,16,2020-01-01,2026-01-01
AST-TRA-0041,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-0.4,5,91.8,43.44,16,2020-01-01,2026-01-01
AST-TRA-0068,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-4.3,5,51.8,32.04,17,2020-01-01,2026-01-01
AST-TRA-0086,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-0.8,5,83.5,40.6,11,2020-01-01,2026-01-01
AST-TRA-0095,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-5.2,4,83.1,31.86,4,2020-01-01,2026-01-01
AST-TRA-0104,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-1.7,3,94.1,40.23,14,2020-01-01,2026-01-01
AST-TRA-0122,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-0.4,3,51.9,45.68,13,2020-01-01,2026-01-01
AST-TRA-0140,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-4.4,4,54.1,31.67,5,2020-01-01,2026-01-01
AST-TRA-0176,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-6.0,4,85.3,40.73,10,2020-01-01,2026-01-01
AST-TRA-0194,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-3.5,4,92.6,34.03,4,2020-01-01,2026-01-01
AST-TRA-0203,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-3.6,4,79.2,46.81,14,2020-01-01,2026-01-01
AST-TRA-0221,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-1.0,4,68.2,37.48,11,2020-01-01,2026-01-01
AST-TRA-0257,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-0.8,5,62.5,34.09,4,2020-01-01,2026-01-01
AST-TRA-0266,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-2.7,5,78.6,36.24,12,2020-01-01,2026-01-01
AST-TRA-0284,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-2.6,5,76.5,34.34,5,2020-01-01,2026-01-01
AST-TRA-0302,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-0.3,3,71.3,32.51,9,2020-01-01,2026-01-01
AST-TRA-0311,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-3.5,4,81.6,40.96,12,2020-01-01,2026-01-01
AST-TRA-0329,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-4.0,4,85.4,38.98,7,2020-01-01,2026-01-01
AST-TRA-0338,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-2.7,4,66.2,38.25,13,2020-01-01,2026-01-01
AST-TRA-0356,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-4.5,4,91.4,38.07,17,2020-01-01,2026-01-01
AST-TRA-0401,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-3.2,3,64.2,44.75,16,2020-01-01,2026-01-01
AST-TRA-0455,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-3.1,3,53.2,44.84,4,2020-01-01,2026-01-01
AST-TRA-0482,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-0.4,3,65.0,31.46,7,2020-01-01,2026-01-01
AST-TRA-0491,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-2.0,3,50.7,44.54,15,2020-01-01,2026-01-01
AST-TRA-0500,OHE_Mast,TRACTION,SEC-RKMP-BPL,KM-5.2,4,56.9,40.02,8,2020-01-01,2026-01-01
